BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
-0.5101006426046674,0.0676789307551992,-0.0524052364613345,-0.1586838099087586,-0.4686554935539433,-0.5564444363658313,-0.383286176462667,-0.4697726403134263,-0.6819525062785269,-0.4794368797233467,-0.3190448244894367,0.4039074757131426,-0.1647284643658267,-0.2903330739654474,-0.5377269377286679
2.0325986276095658,0.5054046476102594,-0.2110196343139942,-0.1182669757376274,-0.4686554935539433,0.8407065374184552,-0.1307900061124577,0.9575696606417352,-0.6819525062785269,-0.4794368797233467,-0.0410354878402774,0.4039074757131426,0.0706502469793865,0.5467490665645353,-0.5377269377286679
0.0603276423323761,0.5054046476102594,0.000717583692433,-0.4588390418297843,-0.4686554935539433,1.2560766214841017,2.6466512030859226,-0.9265215737098832,-0.6819525062785269,-0.4794368797233467,0.078111370723648,1.7703904046107573,0.4039818644329542,-0.1014352597359042,-0.5377269377286679
-0.4879215580705162,0.5054046476102594,-0.3591602806576289,-0.1099481075227439,-0.4686554935539433,0.6330227414933921,-0.6862795811244475,0.7482270275321041,-0.6819525062785269,-0.4794368797233467,-0.2793292049681282,-0.8259271602947104,-0.1187663553987071,-0.284146925458957,-0.5377269377286679
-0.1887461979959884,0.5054046476102594,-0.3591602806576289,-0.4588390418297843,-0.4505886665527784,-1.236138898478736,-0.6862795811244475,-0.9265215737098832,-0.2689625943000943,-0.33476317018455,-0.597054161138596,-0.9079161360285672,-0.6032356076778881,3.1100542072852333,-0.5377269377286679
2.382588859226815,0.5054046476102594,-0.1283933724094643,-0.4588390418297843,1.7101298230937616,0.2176526574277458,1.2579289320213405,-0.9265215737098832,1.3830069654111707,0.5332790870482301,-0.3190448244894367,0.6772040614926657,-0.0549534981750954,0.6908941890032162,-0.5377269377286679
-0.7558602463238684,0.0676789307551992,-0.3352855897178391,-0.235723289340432,-0.4686554935539433,0.425338945568329,-0.1307900061124577,0.5388818823008271,-0.6819525062785269,-0.4794368797233467,-0.0807511073615858,0.1306108899336197,-0.4903270593475097,-0.3130890461877627,0.0759969274410643
-0.725209479686854,-2.9964059022179206,-0.3591602806576289,-0.4588390418297843,0.9386183884708224,-1.236138898478736,-0.6862795811244475,-0.9265215737098832,0.1440322735771056,0.2439316679706367,-0.597054161138596,1.360445525941473,-0.573235224975624,-0.2948930452374417,-0.5377269377286679
-0.7623367803383458,-1.2454982198099804,-0.3424165282452421,-0.3445227466357431,-0.4686554935539433,-0.1977149344223804,-0.1307900061124577,-0.2984911622593436,-0.6819525062785269,-0.4794368797233467,-0.3984760635320536,2.04368699039028,-0.5411060450474761,-0.3223578930836924,0.9624869549084548
-0.7438786350369472,-1.6832239366650403,-0.3591602806576289,-0.0270865106248218,-0.4686554935539433,0.0099688615026827,-0.6862795811244475,0.1201966160815646,-0.6819525062785269,-0.4794368797233467,-0.1204667268828943,-0.9079161360285672,-0.3639183257067161,-0.3049598089582149,2.837757696189493
0.1594586357089703,0.5054046476102594,2.321823230609977,-0.0224419000618593,-0.3301367181144607,1.2560766214841017,2.6466512030859226,-0.0891485291497123,-0.2689625943000943,-0.33476317018455,1.3887268149268277,1.2237972330517115,1.077998328302696,-0.113616997198506,-0.5377269377286679
-0.699757909957934,0.5054046476102594,0.3817210760862084,-0.4588390418297843,-0.4686554935539433,1.2560766214841017,2.6466512030859226,-0.9265215737098832,-0.6819525062785269,-0.4794368797233467,0.2766894683301903,3.273521626398133,-0.1750210955398947,-0.2920836658830866,2.837757696189493
2.6098096228046077,0.5054046476102594,0.4988917179677832,-0.285876361147069,2.183449332824923,1.2560766214841017,2.091161628073933,1.5856000720922747,3.0349715692236687,2.848058439668977,0.3164050878514988,1.7703904046107573,0.9641722824408292,0.4265493521635858,-0.5377269377286679
3.140149531382444,0.5054046476102594,0.4238654571582373,0.5651885588864705,2.0067799107599757,1.2560766214841017,1.81341850703333,1.5856000720922747,3.0349715692236687,2.558711020591384,1.7858830101399124,2.4536318690595644,0.4251718631137212,0.5101423931167177,-0.5377269377286679
1.162557351056532,0.5054046476102594,-0.3324415268080756,-0.4588390418297843,-0.4195175493991855,-1.028455102553673,-0.4085364600838447,-0.9265215737098832,-0.2689625943000943,-0.33476317018455,-0.5573385416172876,-0.0060374029561416,-0.2442339325805252,0.0441051440898957,-0.5377269377286679
2.151824399493171,0.5054046476102594,-0.3591602806576289,-0.4588390418297843,0.8122611515196141,-1.236138898478736,-0.6862795811244475,-0.9265215737098832,1.3830069654111707,1.545995053819807,-0.597054161138596,0.5405557686029041,-0.0970127959030603,0.8430496338368121,-0.5377269377286679
3.712820786120478,0.5054046476102594,0.3223638800342118,3.850225665062894,-0.2938895492989021,1.2560766214841017,0.146953114928145,1.376257438982644,-0.2689625943000943,-0.33476317018455,1.2298643368415938,1.2237972330517115,1.5895491117135825,3.7778751019994687,-0.5377269377286679
0.1793324597637902,0.5054046476102594,-0.2244383862473254,0.4189923545701234,1.5753018542711892,1.0295118007798,-0.383286176462667,1.128851138695818,2.021267255858873,2.558711020591384,0.078111370723648,-0.1426856958459031,0.4371489835298353,0.0195591026881412,-0.2308650051438018
-0.1335029787774995,0.5054046476102594,-0.332055589252471,-0.4588390418297843,-0.2350017691260356,-1.028455102553673,-0.4085364600838447,-0.9265215737098832,-0.2689625943000943,-0.33476317018455,-0.5573385416172876,-0.7439381845608536,-0.4617880267224961,-0.2325651521119903,-0.5377269377286679
-0.2202114188195646,0.5054046476102594,-0.3591602806576289,-0.4588390418297843,-0.4117984270777402,-1.236138898478736,-0.6862795811244475,-0.9265215737098832,-0.2689625943000943,-0.33476317018455,-0.597054161138596,-0.9079161360285672,-0.5611187437537666,0.8606393860811528,-0.5377269377286679
0.0089388033755995,0.5054046476102594,0.0798822825982319,-0.4588390418297843,-0.4686554935539433,0.425338945568329,1.5356753859927272,-0.9265215737098832,-0.6819525062785269,-0.4794368797233467,-0.1601823464042028,0.4039074757131426,-0.4699374520233157,-0.2002868914767533,-0.5377269377286679
-0.7618969077507742,-2.558680185362861,-0.3591602806576289,-0.3727065924227337,-0.4686554935539433,-0.6130850184880268,-0.6862795811244475,-0.5078337953689748,-0.6819525062785269,-0.4794368797233467,-0.4779073025746706,0.6772040614926657,-0.5384367245518302,-0.3129803858223643,2.837757696189493
-0.7618168084869019,-1.0995896475249605,-0.3472852789467163,-0.4588390418297843,-0.4686554935539433,-0.9592263398401456,-0.3159543087600494,-0.9265215737098832,-0.6819525062785269,-0.4794368797233467,-0.5573385416172876,-0.8259271602947104,-0.6041947471075896,-0.338636634535131,-0.5377269377286679
-0.7529793147391259,-2.9964059022179206,-0.3591602806576289,1.0089887301667229,-0.4686554935539433,1.2560766214841017,-0.6862795811244475,1.5856000720922747,-0.6819525062785269,-0.4794368797233467,-0.1204667268828943,-0.6892788674049489,-0.3685433080162185,-0.3412170772156132,-0.5377269377286679
0.9251363897570132,0.5054046476102594,0.5554582886177154,0.9404207587336924,-0.4686554935539433,1.0483928255590385,2.36890808204532,1.1669122937513663,-0.6819525062785269,-0.4794368797233467,2.38161730295954,0.3219184999792858,2.5392509602190687,0.5224566108358266,-0.2564376767303657
-0.3527416658336482,0.5054046476102594,-0.3591602806576289,-0.4588390418297843,-0.0348203850741273,-1.236138898478736,-0.6862795811244475,-0.9265215737098832,-0.2689625943000943,-0.33476317018455,-0.597054161138596,-0.1426856958459031,0.1554872439692577,-0.2737602642803665,-0.2564376767303657
0.401020358719948,0.5054046476102594,0.1205897884632402,-0.4588390418297843,-0.0161776675475755,-0.6130850184880268,0.146953114928145,-0.9265215737098832,0.9700120975339708,0.3886053775094334,-0.4381916830533621,-0.1426856958459031,-0.4302029478243209,0.068567303107157,-0.5377269377286679
-0.5691228830916525,0.5054046476102594,-0.3591602806576289,0.5678161437354703,-0.4686554935539433,1.2560766214841017,-0.6862795811244475,1.5856000720922747,-0.6819525062785269,-0.4794368797233467,-0.1204667268828943,-0.5526305745151875,-0.2360045565398146,-0.2898693041292882,-0.2564376767303657
